compatibility_category,classification_basis,detected_brands,compatibility_brands,source_brands,title,product_brand,source_url,compatibility
cross-brand,structured-db,Acer | Asus | MSI,Acer | Asus | MSI,,Compatible Display M20688-001 15.6 in 1920x1080 / FHD 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-m20688-001-95470631,"Panel part numbers: M20688-001. Compatible laptop models: Acer Predator Triton 300 (PT315-52), Asus TUF FX505GT, Asus TUF Gaming A15 FA507RM, Asus TUF Gaming Dash FX516PE, MSI GF66 Katana 11UC/11UD/11SC (MS-1582), MSI Bravo 15 A4DC/A4DCR/A4DD/A4DDR (MS-16WK), MSI GF63 Thin 9SC/9SCSR (MS-16R4), MSI PS65 (MS-16Q3), MSI Alpha 15 A3DD/A3DDK/A3DC/A3DCK (MS-16U6), MSI Stealth 15M A11UE/A11UEK (MS-1563). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Fujitsu | HP | Lenovo,Acer | Fujitsu | HP | Lenovo,,Compatible Display M21163-001 13.3 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-m21163-001-148944210,"Panel part numbers: M21163-001. Compatible laptop models: HP ProBook 430 G8, Lenovo ThinkPad L13 Gen 2 (20VH/20VJ), Acer Swift 3 (SF313-51), HP EliteBook 830 G5, Fujitsu LifeBook U7312, Fujitsu LifeBook U7313, Fujitsu LifeBook E5413, Fujitsu LifeBook E5413A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Dell | HP,Dell | HP,,Compatible Display M21389-001 14.0 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-m21389-001-99112040,"Panel part numbers: M21389-001, L76245-392, L76245-393. Compatible laptop models: Dell Latitude 14 (5420), HP ProBook 640 G8, HP EliteBook 640 G9, HP ProBook 445 G8, Dell Latitude 14 (3420), HP ProBook 440 G8, Dell Latitude 14 (5430), Dell Latitude 14 (5450), HP EliteBook 645 G10, HP EliteBook 640 G10. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | HP,Acer | HP,,Compatible Display M215HAN01.1 21.5 in 1920x1080 / FHD 30-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-m215han01.1-140730469,"Panel part numbers: M215HAN01.1, M215HAN01.1 L0-Z19, M215HAN01.1 LA-Z19, M215HAN01.1 LD-Z19, M215HAN01.1 LE-Z19. Compatible laptop models: HP 22-c0, Acer B227Q, Acer ET221Q, Acer VG220Q, Acer V227Q, Acer Aspire (C22-1650), Acer Veriton Z4 VZ4670G, Acer B227Qq, Acer B227Qv, Acer ET221Qv. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Lenovo,Acer | Asus | Lenovo,,Compatible Display M215HCA-L3B 21.5 in 1920x1080 / FHD 30-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-m215hca-l3b-140655304,"Panel part numbers: M215HCA-L3B, M215HCA-L3B C3, M215HCA-L3B C1. Compatible laptop models: Lenovo V30a-22IIL (11LC/11LD), Lenovo IdeaCentre AIO 520-22IKU (F0D5), Asus V222G 1B, Acer ET221Qv, Asus Vivo AiO (M3200WUAK), Lenovo IdeaCentre AIO A340, Lenovo V530-22ICB (10US/10UT/10UU/10UV), Lenovo IdeaCentre A340-22AST (F0EQ), Lenovo IdeaCentre A340-22ICK (F0ES), Lenovo IdeaCentre A340-22ICB (F0E9). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Dell | HP | Lenovo,Dell | HP | Lenovo,,Compatible Display M22913-001 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-m22913-001-94832179,"Panel part numbers: M22913-001. Compatible laptop models: HP EliteBook 850 G7, Mifcom Offie Notebook i5-1240P (NS50PU), Mifcom Office Notebook i7-1360P (NS50AU), Nexoc BS5 30IO 23V1 (NS50AU), Dell Latitude 3530, HP 14-cf0000, Lenovo ThinkPad L15 Gen 3 (21C3/21C4), Dell Precision 15 (3550), Dell Precision 15 (3551), Dell Latitude 15 (5500). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Fujitsu | HP | Lenovo,Acer | Fujitsu | HP | Lenovo,,Compatible Display M24293-001 13.3 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-m24293-001-148944211,"Panel part numbers: M24293-001. Compatible laptop models: Lenovo ThinkPad L13 Gen 2 (20VH/20VJ), Acer Swift 3 (SF313-51), HP EliteBook 830 G5, HP ProBook 430 G8, Fujitsu LifeBook U7312, Fujitsu LifeBook U7313, Fujitsu LifeBook E5413, Fujitsu LifeBook E5413A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP,Acer | Asus | HP,,Compatible Display M270HAN01.1 27.0 in 1920x1080 / FHD 30-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-m270han01.1-140224362,"Panel part numbers: M270HAN01.1, M270HAN01.1 QB-Z19, M270HAN01.1 0A-Z19, M270HAN01.1 0E-S02, M270HAN01.1 0E-Z19. Compatible laptop models: HP AiO 27-cb0000, Acer Veriton Z4 (VZ4717GT), HP AiO 27-cb1000, Asus M3700WYAK, Acer B277, Acer V277, Acer VG270, Acer B277Dv, Acer B277q. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Dell | HP,Dell | HP,,Compatible Display M47408-001 14.0 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-m47408-001-101311312,"Panel part numbers: M47408-001, L76245-L92. Compatible laptop models: Dell Latitude 14 (5420), HP ProBook 640 G8, HP EliteBook 640 G9, HP ProBook 445 G8, Dell Latitude 14 (3420), HP ProBook 440 G8, Dell Latitude 14 (5430), Dell Latitude 14 (5450), HP EliteBook 645 G10, HP EliteBook 640 G10. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Dell | HP | Lenovo | Schenker,Dell | HP | Lenovo | Schenker,,Compatible Display M75611-001 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-m75611-001-94832181,"Panel part numbers: M75611-001. Compatible laptop models: Dell Precision 15 (3541), HP EliteBook 850 G8, Schenker Work 15-E21 (NS50MU), SHS Computer NS51MU (i3-1115G4), One Business B15-13NB-IO04 (NS50AU), HP ProBook 450 G10, One Business B15-13NB-IO03 (NS50AU), Nexoc NOB BS5 70IO 25V1 (NS50AU), Dell Precision 15 (3570), Lenovo ThinkPad L15 Gen 3 (21C3/21C4). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display M82734-L62 16.0 in 2560x1600 / WQXGA 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-m82734-l62-138967569,"Panel part numbers: M82734-L62. Compatible laptop models: Asus ProArt StudioBook Pro 16 OLED W7600H5A, Asus ProArt StudioBook 16 H7600ZW, Asus N7600ZE, Lenovo IdeaPad 5 Pro-16IHU6 (82L9), Lenovo IdeaPad 5 Pro 16IAH7 (82SK), Lenovo IdeaPad 5 Pro 16ARP8 (83AS), Lenovo IdeaPad 5 Pro 16IRH8 (83AQ), Lenovo ThinkBook 16 G4+ IAP (21CY), Lenovo IdeaPad Pro 5 16APH8 (83AR), Lenovo IdeaPad 5 Pro 16ARH7 (82SN). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP,Acer | Asus | HP,,Compatible Display M84856-001 27.0 in 1920x1080 / FHD 30-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-m84856-001-145254094,"Panel part numbers: M84856-001, L75161-J81, L75161-382. Compatible laptop models: Acer Nitro XV270, HP AiO 27-cb1000, HP AiO 27-cb0000, Asus M3700WYAK, Acer B277, Acer V277, Acer VG270, Acer B277Dv, Acer B277q, Acer B277v. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Dell | Lenovo,Acer | Asus | Dell | Lenovo,,Compatible Display MB140AN01-6 14.0 in 1366x768 / HD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-mb140an01-6-101994782,"Panel part numbers: MB140AN01-6. Compatible laptop models: Asus P453UA, Acer TravelMate P2 (P248-MG), Acer TravelMate P2 (P248-M), Lenovo ThinkPad L450 (20DS/20DT), Dell Latitude 14 (E7470), Dell Inspiron 14 (5458), Lenovo IdeaPad 100-14IBD (80RK), Acer TravelMate P2 (P249-M), Acer TravelMate P6 (P648-G3-M), Lenovo IdeaPad 500S-14ISK (80Q3). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Lenovo | Schenker,Acer | Asus | Lenovo | Schenker,,Compatible Display MB140CS01-4 14.0 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-mb140cs01-4-109924497,"Panel part numbers: MB140CS01-4. Compatible laptop models: Lenovo ThinkPad L450 (20DS/20DT), Schenker S405 (W840SN), Acer TravelMate X3 (TMX349-M), Lenovo ThinkPad T440p (20AN/20AW), Acer Swift 3 (SF314-51), Lenovo ThinkPad L460 (20FU/20FV), Acer TravelMate P2 (P2410-M), Tuxedo InfinityBook 14, Asus ExpertBook P5 P5440UF, Acer Swift 3 (SF314-53G). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP | Lenovo,Acer | Asus | HP | Lenovo,,Compatible Display MB140CS01-4 14.0 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-mb140cs01-4-101842631,"Panel part numbers: MB140CS01-4, MB140CS01. Compatible laptop models: Acer Swift 1 (SF114-32), HP ZBook 14u G5, Asus X430UN, Lenovo IdeaPad S145-14IWL (81MU), Acer Chromebook Spin 514 (CP514-1H), Acer Aspire 1 (A114-21), HP 14s-dq1000, Asus ZenBook F415EP, Asus VivoBook 14 X415JA, Asus VivoBook 14 F412FJ. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP | Lenovo,Acer | Asus | HP | Lenovo,,Compatible Display MB156CS01 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-mb156cs01-101218016,"Panel part numbers: MB156CS01, MB156CS01-6 Ver 1.0. Compatible laptop models: Asus ExpertBook P1 P1501JA, Asus VivoBook 15 X509DA, Acer Aspire 5 (A515-54G), Asus VivoBook 15 F509FA, Lenovo IdeaPad S340-15IIL (81WL), Lenovo IdeaPad Gaming 3-15IMH05 (81Y4), HP Pavilion Gaming 15-ec1000, Lenovo ThinkPad E15 Gen 2 (20T8/20T9), Asus VivoBook 15 F509JA, Acer Nitro 5 (AN515-54). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display MB156CS01-8 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-mb156cs01-8-101218017,"Panel part numbers: MB156CS01-8. Compatible laptop models: Lenovo Legion Y740S-15IMH (81YX), Lenovo IdeaPad Slim 7-15ILL05 (82AD), Asus TUF A15 FA506IH, Asus ROG Zephyrus M GU502GV, Asus TUF FX505DU, Lenovo Legion Y540-15IRH-PG0 (81SY), Asus ExpertBook P1 P1510CJA, Asus VivoBook 15 M509DA, Lenovo IdeaPad 3-15ARE05 (81W4), Lenovo IdeaPad L340-15IRH (81LK). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo | MSI,Asus | Lenovo | MSI,,Compatible Display MB156CS01-8 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-mb156cs01-8-150073207/nup,"Panel part numbers: MB156CS01-8. Compatible laptop models: Lenovo ThinkPad P51s (20HB/20HC/20JY/20K0), Asus VivoBook 15 X510UR, Asus VivoBook S510NA, Asus VivoBook 15 R507UA, Asus VivoBook 15 F507MA, Asus VivoBook 15 F510UA, Asus VivoBook 15 F545FJ, Asus VivoBook 15 X545FA, Asus VivoBook K570UD, MSI GV62VR 7RF (MS-16JB). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Dell | Fujitsu | HP,Dell | Fujitsu | HP,,Compatible Display MJ154 14.0 in 1600x900 / HD+ 40-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-mj154-32733719/nup,"Panel part numbers: MJ154, 0MJ154, H486N, T6N3N. Compatible laptop models: Dell Latitude 14 (E6420), Dell Latitude 14 (E5430), Fujitsu LifeBook S751, Fujitsu LifeBook S781, Fujitsu LifeBook S782, Dell Latitude 14 (E6430) ATG, HP ProBook 6460b. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP | Lenovo,Acer | Asus | HP | Lenovo,,Compatible Display MNE001BS1-1 14.0 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-mne001bs1-1-100774333,"Panel part numbers: MNE001BS1-1. Compatible laptop models: Lenovo IdeaPad S340-14IIL (81VV/81WJ), Asus VivoBook S14 S430UF, Asus VivoBook S14 S430FA, HP ProBook 440 G6, Lenovo IdeaPad 5-14ARE05 (81YM), Lenovo IdeaPad S540-14IWL (81ND/81QX), HP Pavilion 14-ce0000, Acer Swift 3 (SF314-511), Acer Aspire 1 (A114-61L), Acer TravelMate X3 (TMX3410-MG). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display MNG007DA1-2 16.0 in 2560x1600 / WQXGA 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-mng007da1-2-85450486,"Panel part numbers: MNG007DA1-2. Compatible laptop models: Lenovo IdeaPad Slim 5 16IAH8 (83BG), Lenovo IdeaPad Pro 5 16AHP9 (83D5), Asus Y7600CQC, Asus Y7600CQE, Asus K6602ZC, Lenovo IdeaPad 5 Pro-16IHU6 (82L9), Lenovo IdeaPad 5 Pro 16IAH7 (82SK), Lenovo IdeaPad 5 Pro 16ARP8 (83AS), Lenovo IdeaPad 5 Pro 16IRH8 (83AQ), Lenovo ThinkBook 16 G4+ IAP (21CY). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo | Medion,Asus | Lenovo | Medion,,Compatible Display MNG007DA1-G 16.0 in 2560x1600 / WUXGA 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-mng007da1-g-131827241,"Panel part numbers: MNG007DA1-G, MNG007DA1-9, MNG007DA1-Q. Compatible laptop models: Asus ROG Zephyrus M16 GU603ZW, Asus VivoBook Pro 16 N7601ZM, Lenovo Legion Pro 5-16IAH7 (82S0), Asus GX650RM, Medion Erazer Major X10 (N68630), Asus ROG Zephyrus Duo 16 GX650RX, Asus NR2202RX, Asus ROG Zephyrus Duo 16 GX650RW, Asus ROG Zephyrus Duo 16 GX650RM, Asus ROG Zephyrus Duo 16 GX650RS. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display MV215FHM-N40 21.5 in 1920x1080 / FHD 30-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-mv215fhm-n40-140224367,"Panel part numbers: MV215FHM-N40, 982 KVCDKVCEL6, M215HCA-L3B. Compatible laptop models: Lenovo V530-22ICB (10US/10UT/10UU/10UV), Lenovo IdeaCentre A340-22ICK (F0ES), Lenovo IdeaCentre A340-22IGM (F0EA), Lenovo ThinkCentre M70a AIO (11E2), Lenovo ThinkCentre M70q (11DV), Lenovo IdeaCentre AIO 3-22IIL (F0FQ), Lenovo M70a Gen 2 (11K3), Lenovo IdeaCentre AIO 520-22IKL (F0D4), Asus A6432, Asus Vivo AIO V222FAK. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Lenovo,Acer | Asus | Lenovo,,Compatible Display MV238FHM N20 A85G LF 23.8 in 1920x1080 / FHD 30-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-mv238fhm-n20-a85g-lf-145254095,"Panel part numbers: MV238FHM N20 A85G LF. Compatible laptop models: Asus Z6000, Asus V241EPK, Lenovo ThinkCentre M90a Gen 2 (11JY), Acer KA242Y, Asus A6511GK, Asus Zen AiO ZN242IFGK, Asus Vivo AiO VA241ICGK, Asus Vivo AiO V241ICUK, Asus Vivo AiO V241ICGK, Asus A6511UK. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Lenovo,Acer | Asus | Lenovo,,Compatible Display MV238FHM-N20 23.8 in 1920x1080 / FHD 30-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-mv238fhm-n20-140224368,"Panel part numbers: MV238FHM-N20, ADA7REDBBER7WT7, CGUVN0156D06N1, MV238FHM-N20 A941, MV238FHM N20, MV238FHM-N20 A851, MV238FHM-N20 A851/A941. Compatible laptop models: Asus Zen AiO ZN242IFGK, Asus Zen AiO ZN242G, Asus Vivo AiO V241FAK, Lenovo ThinkCentre M920z, Lenovo IdeaCentre AIO 3-24ARE05 (F0EW), Lenovo IdeaCentre AIO 3-24IIL5 (F0FR), Lenovo ThinkCentre M90a Gen 3 (11VJ), Lenovo Neo 50a 24 Gen 3 (12B8), Acer Aspire C24-865, Acer G247H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display MV238FHM-NX1 23.8 in 1920x1080 / FHD 30-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-mv238fhm-nx1-150758704,"Panel part numbers: MV238FHM-NX1, MV238FHM-NX1 V8.0, MV238FHM-NX1-Z940. Compatible laptop models: Asus ExpertCenter P440, Lenovo IdeaCentre AIO 24IRH9 (F0HN), Lenovo IdeaCentre AIO 24ARR9 (F0HR), Lenovo IdeaCentre AIO 24AKP10 (F0JB), Lenovo ThinkCentre Neo 55a 24 Gen 6 (13F7), Lenovo ThinkCentre Neo 55a 24 Gen 6 (13FA), Lenovo ThinkCentre Neo 55a 24 Gen 6 (13F9), Lenovo ThinkCentre Neo 55a 24 Gen 6 (13F8). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display MV238FHM-NX2 23.8 in 1920x1080 / FHD 30-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-mv238fhm-nx2-150758707,"Panel part numbers: MV238FHM-NX2, MV238FHM-NX2 BA. Compatible laptop models: Lenovo ThinkCentre Neo 55a 24 Gen 6 (13FA), Asus ExpertCenter P440, Lenovo IdeaCentre AIO 24IRH9 (F0HN), Lenovo IdeaCentre AIO 24ARR9 (F0HR), Lenovo IdeaCentre AIO 24AKP10 (F0JB), Lenovo ThinkCentre Neo 55a 24 Gen 6 (13F7), Lenovo ThinkCentre Neo 55a 24 Gen 6 (13F9), Lenovo ThinkCentre Neo 55a 24 Gen 6 (13F8). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Dell | HP,Dell | HP,,Compatible Display N00082-001 14.0 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n00082-001-101099268,"Panel part numbers: N00082-001, L76245-293. Compatible laptop models: Dell Latitude 14 (3420), Dell Latitude 14 (5420), HP ProBook 640 G8, HP EliteBook 640 G9, HP ProBook 445 G8, HP ProBook 440 G8, Dell Latitude 14 (5430), Dell Latitude 14 (5450), HP EliteBook 645 G10. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus,Acer | Asus,,Compatible Display N13295-001 15.6 in 1920x1080 / FHD 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n13295-001-101165832,"Panel part numbers: N13295-001. Compatible laptop models: Acer Aspire 7 (A715-42G), Acer Nitro 5 (AN515-45), Acer Predator Triton 500 (PT515-52), Asus TUF A15 FA506IH, Asus TUF F15 FX506LH, Asus ROG Zephyrus M15 GU502LW, Asus ROG Zephyrus G15 GA503QC, Asus TUF A15 FA506IC, Asus ROG Zephyrus G15 GA503QS, Asus TUF FX571GT. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP | Lenovo,Acer | Asus | HP | Lenovo,,Compatible Display N133BGE-EAB 13.3 in 1366x768 / 0 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n133bge-eab-138931138,"Panel part numbers: N133BGE-EAB. Compatible laptop models: Lenovo IdeaPad U330P, Acer Aspire V3-371, HP ProBook 430 G3, Lenovo IdeaPad U330, Lenovo IdeaPad 500S-13ISK (80Q2), Lenovo ThinkPad 13 Chromebook (20GL/20GM), Acer Aspire ES1-332, Lenovo E31-70 (80KC/80KW/80KX), Asus Chromebook C300SA, Asus X302UV. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
